Event ID,Date,City,ZIP,Latitude,Longitude,Hazard Type,Time,Policyholders,Claim References,Building Loss,Contents Loss,Basement/Foundation Loss,Elevator/Utility Loss,Total Loss
EVT4004,2023-07-01,New York,10581,40.5805,-74.1369,FLD,07:05,"Brian Marks, Brooke Alvarez, Patrick Foster, Michelle Stephenson",CLM48713,404644.09,35365.13,4953.2,32754.6,477717.02
EVT4004,2023-07-01,New York,10909,40.5807,-74.1597,FLD,09:15,"Shaun Wilson, Abigail Burton, Daniel Reed, Terri Peterson, Robert Smith, Kim Williams, John Perez",CLM48716,366139.98,84381.66,6299.53,44469.44,501290.61000000004
EVT4004,2023-07-01,New York,10848,40.6083,-74.145,FLD,13:26,"Brandi Dixon, David Beck, Aaron Hardy",CLM48719,317464.39,179709.94,84139.72,39365.95,620680.0
EVT4004,2023-07-01,New York,10089,40.5899,-74.1348,FLD,05:14,"Daniel Martinez, Teresa Porter, Dan Ferguson, Adam Wright, Joseph Brock","CLM48722, CLM48723",462784.09,42565.62,20887.05,49141.01,575377.77
EVT4004,2023-07-01,New York,10178,40.5707,-74.1219,FLD,13:22,"Larry Thomas, Mark Meyer, William Nunez, John Martin","CLM48725, CLM48726",428285.78,170704.74,19306.61,9505.04,627802.17
EVT4004,2023-07-01,New York,10046,40.5857,-74.1438,FLD,13:48,"Crystal Lewis, Dillon Brown, Mr. David Banks, Sara Donovan, Melissa Fletcher","CLM48728, CLM48729, CLM48730",128089.61,169094.48,49045.01,24029.47,370258.57000000007
EVT4004,2023-07-01,New York,10930,40.5796,-74.1468,FLD,10:21,"Donna Lee, Chloe Martinez, Carol Perry, Chad Dickerson","CLM48731, CLM48732",85781.78,59630.38,34700.85,47964.88,228077.89
EVT4004,2023-07-01,New York,10863,40.5747,-74.1664,FLD,14:08,"Renee Dalton, Julie Elliott, Steven Foley, Thomas Johnson, Laura Gray",CLM48734,379825.06,58448.78,70760.92,11168.36,520203.11999999994
EVT4004,2023-07-01,New York,10496,40.5934,-74.1581,FLD,12:40,"Alexis Young, Deborah Decker, James Miller","CLM48737, CLM48738, CLM48739",423230.29,72636.2,37002.61,38881.33,571750.4299999999
EVT4004,2023-07-01,New York,10118,40.5633,-74.1377,FLD,04:29,"Maria Waters, Justin Phillips, Terri Mann, Cody Stein, Ashley Lucas, Kenneth Santos","CLM48740, CLM48741, CLM48742",379791.71,173422.48,25033.75,2193.45,580441.39
EVT4004,2023-07-01,New York,10016,40.5887,-74.1621,FLD,00:56,"Maria Salas, Kelly Padilla, James Sutton, Dr. Julia Young, Zachary Vincent",CLM48743,459321.08,173297.55,23772.72,44169.01,700560.36
EVT4004,2023-07-01,New York,11404,40.5855,-74.1422,FLD,13:35,"Danielle Bates, Thomas Nelson, Nancy Riddle, Christopher Guerrero, Melissa Porter","CLM48746, CLM48747, CLM48748",350348.9,162383.04,86449.49,41136.46,640317.89
EVT4004,2023-07-01,New York,10873,40.5832,-74.1564,FLD,18:00,"Melissa Lowery, Christine Russell, Erin Hart, Anne Proctor DDS, Phillip French, William Garcia",CLM48749,423826.03,41212.67,22952.16,39512.87,527503.73
EVT4004,2023-07-01,New York,10156,40.5687,-74.167,FLD,02:11,"Alexandria Wolfe, Emily Gutierrez, Joseph Shannon, Tyler Turner, James Yu","CLM48752, CLM48753",201036.45,46502.34,94001.84,40487.14,382027.77
EVT4004,2023-07-01,New York,11071,40.575,-74.153,FLD,02:54,"David Mcmahon, John Mckinney, Melissa Mcclure","CLM48755, CLM48756, CLM48757",198852.89,85985.14,2695.03,44470.46,332003.5200000001
EVT4004,2023-07-01,New York,11410,40.5808,-74.1489,FLD,19:12,"Michael Sanchez, Phillip Johnson, Chelsea Smith, Stephen Frye, Ellen Martinez, Daniel Wood","CLM48758, CLM48759",406785.56,147959.56,64183.03,48054.17,666982.3200000001
EVT4004,2023-07-01,New York,10748,40.5883,-74.136,FLD,06:36,"Andrea Garcia, Kimberly Gonzalez DVM, Jennifer Foster, Samantha Ruiz",CLM48761,398636.04,53021.93,96780.26,1938.94,550377.1699999999
EVT4004,2023-07-01,New York,10474,40.5733,-74.148,FLD,00:40,"Katherine Nelson, Xavier Moreno, Ian Gregory, Suzanne Ramos","CLM48764, CLM48765, CLM48766",429586.83,193689.82,42043.85,43001.07,708321.57
EVT4004,2023-07-01,New York,11085,40.57,-74.1548,FLD,09:46,"Sara Freeman, Thomas Gutierrez, Kathryn Smith, Scott Bender, Christopher Morgan","CLM48767, CLM48768",152791.71,63859.18,63805.47,40011.25,320467.61
EVT4004,2023-07-01,New York,10655,40.5723,-74.16,FLD,02:55,"Tammy Robinson, Eric Barajas, Kelsey Moses, Crystal Gonzalez MD, Troy Wolf, Maurice Morgan, Stacy Harrell","CLM48770, CLM48771, CLM48772",154311.04,47890.34,47668.02,42943.16,292812.56
EVT4004,2023-07-01,New York,10969,40.6008,-74.1506,FLD,01:57,"Dr. Kevin Lynn, Brett Long, Jacob Bryan, John Richardson, Daniel Smith, Sean Nolan","CLM48773, CLM48774",411376.22,64343.75,95514.99,5103.08,576338.0399999999
EVT4004,2023-07-01,New York,10608,40.5628,-74.1483,FLD,06:09,"Miss Nicole Cortez, John Thornton, Timothy Thomas, Marissa Phillips, Timothy Klein, Christopher Powell","CLM48776, CLM48777, CLM48778",215814.22,92528.51,91622.15,22637.49,422602.37
EVT4004,2023-07-01,New York,11082,40.5816,-74.1493,FLD,07:02,"Ronald Jones, Jake Mckinney, Thomas Valencia","CLM48779, CLM48780, CLM48781",257375.64,84620.44,97350.91,41556.14,480903.13
EVT4004,2023-07-01,New York,10362,40.578,-74.144,FLD,12:43,"Jessica Smith, Jennifer Sanders, Debbie Harris, Melissa Gonzalez","CLM48782, CLM48783",354235.71,53674.06,86850.56,46720.88,541481.21
EVT4004,2023-07-01,New York,11536,40.5744,-74.1532,FLD,16:50,"Bradley Murray, Theresa Mckinney, Dr. Scott Bailey DDS, Dr. Amy Mejia MD, Mike Torres","CLM48785, CLM48786",116352.68,128402.27,28673.96,32291.93,305720.84
EVT4004,2023-07-01,New York,11402,40.5861,-74.1526,FLD,10:47,"Curtis Craig, Garrett Marshall, Maureen Anderson, Brian May, John Boyd","CLM48788, CLM48789, CLM48790",237246.89,102036.28,36110.37,4578.85,379972.39
EVT4004,2023-07-01,New York,10051,40.595,-74.1506,FLD,04:46,"Michelle Curry, Stephanie Collins, Beth Morton","CLM48791, CLM48792, CLM48793",477447.08,19932.25,80144.96,14086.01,591610.3
EVT4004,2023-07-01,New York,10141,40.5744,-74.1399,FLD,20:57,"William Sloan, Mrs. Lisa Thompson DDS, Marcus Keller","CLM48794, CLM48795",74927.96,124343.75,89602.63,9897.85,298772.19
EVT4004,2023-07-01,New York,11455,40.5889,-74.1442,FLD,09:34,"Julia Lopez, Leslie Gibson, Lisa Gonzalez","CLM48797, CLM48798",48722.14,178638.78,43077.29,44983.24,315421.44999999995
EVT4004,2023-07-01,New York,11596,40.5855,-74.131,FLD,10:06,"Kathleen Whitehead, Heidi Archer, Rachel King, Donna Nguyen, Sarah Barker, Michael Johnson, Megan Davis",CLM48800,49654.8,139241.42,60581.87,36588.16,286066.25
EVT4004,2023-07-01,New York,10454,40.575,-74.1328,FLD,06:18,"Michelle Newman, Dr. John Garcia, Claudia Mason","CLM48803, CLM48804, CLM48805",118246.98,184198.82,92707.78,11384.63,406538.20999999996
EVT4004,2023-07-01,New York,11482,40.5675,-74.1449,FLD,07:14,"Jacqueline Murphy, Lindsey Santiago, Amy Wilson, Rachel Mcclure, Anna Roth, Nathan Nelson","CLM48806, CLM48807",433387.77,24151.6,99039.34,30932.23,587510.94
EVT4004,2023-07-01,New York,11565,40.591,-74.1395,FLD,07:00,"Wayne Smith, Nicole Bullock, Jacob Vargas, Frank Kelley, John Bentley, Kirk Stewart",CLM48809,152015.51,70675.29,91612.9,32112.94,346416.63999999996
EVT4004,2023-07-01,New York,11452,40.5687,-74.1472,FLD,11:44,"Dennis Moss, Danny Nelson, Ryan Jones MD, Brian Patton, Carrie Townsend","CLM48812, CLM48813",67179.73,16580.05,63796.81,16709.27,164265.86
EVT4004,2023-07-01,New York,10954,40.5738,-74.1518,FLD,22:55,"Maria Perry, Krista Henderson, Melinda Lewis, Alexandria Brown, Allison Schultz",CLM48815,374249.04,154517.57,83284.68,32931.5,644982.79
EVT4004,2023-07-01,New York,11184,40.5836,-74.1357,FLD,17:57,"Tina Sullivan, Karen Bailey, Angela Garza",CLM48818,255985.79,55663.45,7231.0,15299.28,334179.52
EVT4004,2023-07-01,New York,10831,40.5845,-74.1481,FLD,08:14,"David Bishop, Phillip Smith, Marcus Mitchell, Kevin Chang, Joel Sandoval",CLM48821,142982.59,135620.58,48867.98,31749.87,359221.01999999996
EVT4004,2023-07-01,New York,10068,40.5824,-74.1523,FLD,20:41,"Timothy Holder, Jaime Leon, Melanie Smith DDS, Cory Jones, Tammy James, Erica Flores","CLM48824, CLM48825",39453.27,116078.6,93006.65,32951.43,281489.95
EVT4004,2023-07-01,New York,11611,40.5555,-74.1535,FLD,14:00,"Amber Wilson, Sarah Chavez, Edward Allen, Matthew Boone",CLM48827,319613.69,98675.1,71130.37,31270.95,520690.11000000004
EVT4004,2023-07-01,New York,10126,40.5851,-74.1494,FLD,03:52,"Leslie Sanders DVM, Melissa Hill, David Garrison, Charles Russell, Andrew Gonzalez","CLM48830, CLM48831",421132.12,123727.3,54787.72,36473.24,636120.38
EVT4004,2023-07-01,New York,11442,40.5733,-74.141,FLD,22:55,"Thomas Patterson, Elizabeth Marshall, Paula Wells, Alexis Turner","CLM48833, CLM48834",340134.65,31355.12,44184.23,46983.39,462657.39
EVT4004,2023-07-01,New York,11131,40.5705,-74.1547,FLD,21:53,"Rachel Clark, Holly Ellis, Andre Brewer, Penny Mendez, Matthew Martinez, Robert Thomas, Erin Craig",CLM48836,90150.01,81777.07,24067.28,21919.12,217913.48
EVT4004,2023-07-01,New York,11286,40.5854,-74.1469,FLD,18:47,"Edward Brooks, Eric Wagner, Linda Trujillo, Jessica Norton",CLM48839,72879.94,154839.61,12141.07,19592.28,259452.9
EVT4004,2023-07-01,New York,10920,40.5846,-74.1638,FLD,20:53,"Brandy Ramos, Bonnie Short, Terri Glenn, Yesenia Rodriguez, Kelsey Frazier, Danielle Smith",CLM48842,132201.61,15492.48,7139.58,28398.81,183232.47999999998
EVT4004,2023-07-01,New York,10780,40.5971,-74.1449,FLD,16:06,"Meghan Eaton, Amy Holland, John Williams, Thomas Thompson, Juan Blankenship, Todd Gillespie, Jeremy Walton","CLM48845, CLM48846",83235.74,102471.08,60893.02,11896.42,258496.26
EVT4004,2023-07-01,New York,11240,40.5975,-74.1461,FLD,14:23,"Desiree Clark, Sally Carson, Jason Norton, Lucas Burke, Jessica Woods, Jennifer Moon","CLM48848, CLM48849",495603.5,121302.43,86396.7,41849.96,745152.5899999999
EVT4004,2023-07-01,New York,11238,40.5805,-74.1482,FLD,03:31,"Jordan Gilbert, Jeff Cole, Sherry Mcbride","CLM48851, CLM48852",122288.2,63127.77,78899.13,26520.31,290835.41
EVT4004,2023-07-01,New York,11586,40.5873,-74.1625,FLD,18:15,"Timothy Delgado, Carlos Gonzalez, John Alexander, Tanya Munoz","CLM48854, CLM48855, CLM48856",455137.23,74749.52,60432.0,29493.53,619812.28
EVT4004,2023-07-01,New York,10142,40.5774,-74.142,FLD,01:43,"Gregory Campbell, Rose King, Michelle Davis","CLM48857, CLM48858, CLM48859",158057.64,188723.59,88514.63,41171.05,476466.91
EVT4004,2023-07-01,New York,10744,40.5913,-74.1642,FLD,18:05,"Julian Ellis, Perry Gray, Kaylee Gonzalez, Juan Fischer, Jason Moreno","CLM48860, CLM48861, CLM48862",380201.73,117350.09,60996.42,38077.7,596625.94
EVT4004,2023-07-01,New York,11576,40.5719,-74.1424,FLD,17:12,"Sarah Gibson, Sharon Bennett, Ann Scott, Brian Tanner, Elizabeth Harris, Tracey Woods","CLM48863, CLM48864, CLM48865",207523.87,157330.96,27621.86,45864.1,438340.7899999999
EVT4004,2023-07-01,New York,11333,40.5734,-74.1534,FLD,02:31,"Brandi Davis MD, Teresa Rodriguez, Kimberly Stephenson, Christine Dodson","CLM48866, CLM48867, CLM48868",68283.5,113401.97,31947.86,13912.56,227545.89
EVT4004,2023-07-01,New York,10770,40.5828,-74.1649,FLD,09:41,"Tyler Ellis, Beth Bradley, Charles Thomas, Timothy Dominguez, Vanessa Nunez, Nancy Dickson, Emily Villanueva",CLM48869,283085.71,87350.97,15567.12,46510.95,432514.75000000006
EVT4004,2023-07-01,New York,11064,40.5694,-74.1521,FLD,19:45,"Michelle Rogers, Kathy Becker, Krista Gibbs, Mrs. Nicole Wilson, Thomas Robinson, Emily Cooper",CLM48872,37797.89,34755.69,31118.37,31874.58,135546.53
EVT4004,2023-07-01,New York,10615,40.5651,-74.1565,FLD,01:24,"Christina Brown, Abigail Murphy, Melinda Pratt, Eric Garcia, James Brady","CLM48875, CLM48876, CLM48877",255712.11,179858.86,3076.22,24844.94,463492.12999999995
EVT4004,2023-07-01,New York,11470,40.5851,-74.1359,FLD,20:18,"Kathryn Daniels, Lindsey Page, Henry Bird, Kelli Anderson, Julie Martinez","CLM48878, CLM48879, CLM48880",258722.9,112954.57,62684.7,34421.68,468783.85
EVT4004,2023-07-01,New York,11516,40.5822,-74.1723,FLD,10:36,"Jeremy Love, Tara Martin, Charles Lara PhD, Joseph Flynn, Joanna Walker",CLM48881,151313.7,196878.06,20354.23,8382.2,376928.19
EVT4004,2023-07-01,New York,10957,40.5831,-74.1522,FLD,00:42,"Amber Gonzales, Diane Robinson, Michael Roberts, Amber Henderson","CLM48884, CLM48885",336250.91,93905.87,92688.75,45107.21,567952.74
EVT4004,2023-07-01,New York,10756,40.5926,-74.1704,FLD,00:36,"Julia Baker, Sarah Martinez, Aaron Henson, Nichole Odonnell, Rebecca Valdez PhD, Nicholas Medina","CLM48887, CLM48888",454579.51,67282.74,41938.65,39857.72,603658.62
EVT4004,2023-07-01,New York,10369,40.5773,-74.1493,FLD,00:30,"Samantha Ford, William Wagner, Julie Villa, David Cordova, Robert Caldwell","CLM48890, CLM48891",76340.69,170021.46,4914.4,46076.53,297353.07999999996
EVT4004,2023-07-01,New York,10657,40.5861,-74.1656,FLD,13:09,"Daniel Stevens, Anna Kramer, David Ortiz, Nicole Decker, Tina Martinez, Tyler Valdez, Sylvia Sanders","CLM48893, CLM48894, CLM48895",290998.82,82269.48,5080.82,10431.09,388780.21
EVT4004,2023-07-01,New York,10227,40.5696,-74.129,FLD,18:42,"Joyce Powers, Dr. Rebecca Johnson, Dana Lopez, Sarah Donovan","CLM48896, CLM48897",218641.78,24052.07,36018.49,26795.1,305507.44
EVT4004,2023-07-01,New York,10054,40.6081,-74.1541,FLD,04:59,"James Kim, Ricky Osborne, Jillian Kennedy, Maria Thompson","CLM48899, CLM48900",143667.92,68524.44,80093.3,43592.57,335878.23000000004
EVT4004,2023-07-01,New York,11678,40.5682,-74.1639,FLD,02:07,"Brenda Jackson, Jenna Miller, Jason Ward, Derek Bautista, John Richmond, Mark Stout","CLM48902, CLM48903, CLM48904",418556.75,194897.73,33418.13,39647.6,686520.21
EVT4004,2023-07-01,New York,11050,40.5623,-74.1517,FLD,00:47,"Rebecca Adams, Michael Silva, Dorothy Sanchez, Vernon Hanson, Mallory Bowen, Craig Campos, Carlos Bentley","CLM48905, CLM48906",347256.89,95197.32,28279.92,6254.25,476988.38
EVT4004,2023-07-01,New York,11242,40.5817,-74.1559,FLD,07:27,"Julie Dennis, Megan Huynh, Dawn Evans",CLM48908,98037.17,131032.42,90946.48,13750.52,333766.59
EVT4004,2023-07-01,New York,11330,40.5909,-74.1561,FLD,02:37,"Jason Petersen, Kimberly Fisher, Jennifer Garza","CLM48911, CLM48912, CLM48913",372979.42,84687.78,85157.71,46108.69,588933.5999999999
EVT4004,2023-07-01,New York,10008,40.574,-74.1508,FLD,17:04,"Erica Hill, Shannon Ortiz, Ryan Thomas, Tina Hernandez, Hannah Cantu","CLM48914, CLM48915, CLM48916",264531.19,149238.08,23563.5,5872.09,443204.86000000004
EVT4004,2023-07-01,New York,10101,40.5721,-74.1457,FLD,06:08,"Nancy Carpenter, Theodore Thompson, Jennifer Hinton, Dylan Thomas, Vanessa Johnson, Cheryl Stevens",CLM48917,367351.53,50736.86,99222.09,27057.97,544368.45
EVT4004,2023-07-01,New York,10832,40.5968,-74.1647,FLD,21:10,"Julie Smith, Ebony Sullivan, Mckenzie Walter, Joseph Campos, Barry Gonzales, Tony Villa","CLM48920, CLM48921, CLM48922",476582.35,105867.61,80828.88,15836.85,679115.69
EVT4004,2023-07-01,New York,10706,40.5741,-74.1473,FLD,21:42,"Daniel Conrad Jr., Brian Evans, Andrew Davis, Larry Harmon MD, John Hines, Christian Smith, Leslie Hill",CLM48923,448807.55,43950.74,31589.09,47952.38,572299.76
EVT4004,2023-07-01,New York,10953,40.5748,-74.1568,FLD,15:54,"Claire Rivera, David Gomez, Robin Mills, Paige Murray, Robin Horton, Sara Love, James Stephens","CLM48926, CLM48927",298486.06,196235.33,69759.11,6595.31,571075.81
EVT4004,2023-07-01,New York,10174,40.5749,-74.1346,FLD,08:42,"Sherry Brown MD, Jamie Francis, Tasha Bond, Carrie Sims, Alexa Douglas, Robert Mays",CLM48929,496317.89,127599.83,54131.68,28305.99,706355.39
EVT4004,2023-07-01,New York,10275,40.5928,-74.1421,FLD,22:24,"William Cooper, Angela Sanchez, Madeline Garrett, Matthew Buckley, Stephanie Stout, Darren Wood, Lisa Garcia","CLM48932, CLM48933",57594.48,30480.56,31446.82,24419.76,143941.62000000002
EVT4004,2023-07-01,New York,10206,40.5692,-74.157,FLD,03:36,"Gabrielle Pollard, Justin Strickland, James Atkinson, Samuel Price, Brittany Stevens, Sharon Pittman, David Phillips MD",CLM48935,464014.26,11357.1,93992.42,45454.87,614818.65
EVT4004,2023-07-01,New York,11327,40.5916,-74.1476,FLD,20:49,"Lauren Pitts, Erin Harrell, Shannon Butler, Dana Brewer, Phillip Larson","CLM48938, CLM48939",173460.3,89933.95,29806.39,2865.53,296066.17000000004
EVT4004,2023-07-01,New York,10627,40.6027,-74.1449,FLD,13:01,"Joanne Sutton, Jessica Rodriguez, Stephanie Torres, Anthony Smith, James Henderson, Joshua Gill, Theresa Hughes","CLM48941, CLM48942",167696.81,166098.96,89025.31,7847.67,430668.75
EVT4004,2023-07-01,New York,10415,40.5781,-74.1536,FLD,20:20,"Anthony Hoover, Mrs. Lauren Morgan DDS, Lori Dougherty, Valerie Chan, Christina York, Rachel Patterson","CLM48944, CLM48945",362234.02,103947.66,49832.82,8468.11,524482.6100000001
EVT4004,2023-07-01,New York,10800,40.5831,-74.1514,FLD,22:51,"Michael Boyd, Ronnie Brewer, Travis Hunter, Donna Hall, Jason Carroll, Daniel Harrison, Timothy Villegas","CLM48947, CLM48948",183469.01,120329.32,7718.19,4128.86,315645.38
EVT4004,2023-07-01,New York,10230,40.5983,-74.1639,FLD,18:52,"Christopher Martin, Jacob Lynn, Mrs. Sandra Anderson, George Gonzalez, Sherry Reyes, Heather Reed, Miguel Miller","CLM48950, CLM48951, CLM48952",198723.7,39907.65,74123.82,7862.15,320617.32000000007
EVT4004,2023-07-01,New York,10076,40.5826,-74.1491,FLD,11:55,"Shelley Baker, Joseph Webb, Alexander Fletcher, Brian Lyons",CLM48953,245857.69,44084.57,84514.22,25768.33,400224.81
EVT4004,2023-07-01,New York,10755,40.5815,-74.1464,FLD,12:15,"Erin Lee, Christopher Hall, Ashley Miller",CLM48956,226692.61,125389.93,18656.51,19974.29,390713.33999999997
EVT4004,2023-07-01,New York,11358,40.5956,-74.1335,FLD,14:51,"Kelsey Ortega, Anthony Riddle, Stacey Thomas, Katie May, Gary Castillo, Victoria Briggs, Vickie Hill","CLM48959, CLM48960, CLM48961",301863.38,149989.53,12354.03,4609.2,468816.1400000001
EVT4004,2023-07-01,New York,11087,40.5833,-74.1548,FLD,21:39,"Kara Wells, Christopher Hall, Casey Ruiz, Patrick Rodriguez, Candice Small","CLM48962, CLM48963, CLM48964",51129.8,48920.92,26968.05,32715.33,159734.1
EVT4004,2023-07-01,New York,10092,40.5667,-74.1544,FLD,01:31,"Duane Jackson, Mark Rodriguez, Christine Schroeder, Alicia Weber","CLM48965, CLM48966",235778.46,138663.01,79033.08,7070.28,460544.83
EVT4004,2023-07-01,New York,10870,40.5885,-74.1377,FLD,14:47,"Stephanie Watson, Mr. Alexander Banks, Virginia Gutierrez, Scott Williams, Steven Skinner",CLM48968,244959.96,31690.29,76925.8,4515.9,358091.95
EVT4004,2023-07-01,New York,11076,40.5817,-74.147,FLD,13:40,"Elizabeth Ellis, Jessica Woodward, Dawn Reynolds, Brian Haley, Edward Clark","CLM48971, CLM48972, CLM48973",375662.48,152106.88,8622.18,49507.51,585899.05
EVT4004,2023-07-01,New York,10744,40.5798,-74.1387,FLD,17:07,"Rebekah Miller, Calvin Taylor, Angela Berry, Raymond Hopkins, Martin Smith, Jenna Carson",CLM48974,365312.15,149155.15,83318.96,13513.33,611299.59
EVT4004,2023-07-01,New York,11497,40.5915,-74.1553,FLD,03:31,"Sue Jenkins, Paula Murphy, Paula Reyes, Nicholas Robinson, Emily Kelley, Michael Barajas, Sheri Lewis",CLM48977,389112.26,106909.99,40828.12,48453.69,585304.06
EVT4004,2023-07-01,New York,11044,40.5941,-74.1549,FLD,14:18,"Alexander Fleming, Sandra Hardy, Melissa Peterson, Melissa Mccarthy, Anthony Powell, Sherry Fleming","CLM48980, CLM48981",218068.34,65418.05,64817.68,40573.18,388877.25
EVT4004,2023-07-01,New York,11244,40.5802,-74.1396,FLD,07:23,"Laura Steele, Luis Moore, Katherine Davis, Taylor Oliver, William Clarke, Linda Ward","CLM48983, CLM48984",71716.39,159903.83,34491.35,43544.24,309655.80999999994
EVT4004,2023-07-01,New York,11366,40.5844,-74.1581,FLD,21:21,"Dr. Jason Harmon, Bobby Lara, Latasha Brown, Jennifer Boyd, John Morales, Daniel Burns, Justin Johnson","CLM48986, CLM48987, CLM48988",164382.2,55183.0,6925.5,24613.53,251104.23
EVT4004,2023-07-01,New York,10443,40.5733,-74.1517,FLD,17:15,"Erin Bean, Daniel Sexton, Tracey Peters, Michael Roberts, Eric Allen Jr., Cassandra Hubbard, Jeremy Oliver","CLM48989, CLM48990",128788.28,100018.01,81210.6,46542.95,356559.84
EVT4004,2023-07-01,New York,11238,40.5543,-74.1462,FLD,18:37,"Robin Quinn, Nancy Hawkins, Joseph Stewart, Robert Collins, Christopher Long","CLM48992, CLM48993",478282.12,192758.17,20660.41,27041.31,718742.0100000001
EVT4004,2023-07-01,New York,10364,40.5839,-74.1459,FLD,11:09,"Rachel Moore, Adam Black, Mr. Omar David, Elizabeth Johnson, David Meza, Wendy Gutierrez",CLM48995,348789.74,96936.44,41558.34,40514.2,527798.72
EVT4004,2023-07-01,New York,11253,40.5757,-74.1648,FLD,06:03,"Danielle Kelly, Alicia Gray, Joshua Thomas",CLM48998,292095.06,167197.86,38637.31,27884.13,525814.36
EVT4004,2023-07-01,New York,10873,40.5873,-74.1553,FLD,20:36,"Jamie Rivera, David Rogers Jr., Nathaniel Fletcher, Eric Davis, Tina Clark, Zoe Best","CLM49001, CLM49002",397059.79,164919.16,7632.68,24858.01,594469.64
EVT4004,2023-07-01,New York,10782,40.5835,-74.1586,FLD,15:07,"Timothy Gould, Fred Key, Robert Patterson",CLM49004,169467.65,156042.37,8386.36,26149.77,360046.15
EVT4004,2023-07-01,New York,11165,40.5811,-74.1605,FLD,13:37,"Ms. Amanda Burke MD, Darius King, Andrea Martin, Deborah Vang, Brendan Thompson, Samantha Hopkins, Michael Harper",CLM49007,311528.71,95117.99,29405.37,2584.07,438636.14
EVT4004,2023-07-01,New York,10432,40.5879,-74.1465,FLD,11:15,"Stacy Mathis, Alicia Oliver, Scott Beasley, Amy Franklin, Michael Aguirre, Tracy Stokes, Erin Ellis",CLM49010,372150.93,179138.51,93091.09,23027.78,667408.3099999999
EVT4004,2023-07-01,New York,11285,40.5712,-74.1342,FLD,02:15,"Hannah Ward, Roy Thompson, Amanda Fisher",CLM49013,461380.5,114779.71,75740.1,1711.39,653611.7
EVT4004,2023-07-01,New York,11141,40.5952,-74.1453,FLD,06:02,"Richard Prince, David Huang, Joshua Morgan, Michael Davis, Omar Fisher, Marcus Morgan, Dean Waller","CLM49016, CLM49017",143362.96,7802.92,74876.01,17566.21,243608.1
EVT4004,2023-07-01,New York,10806,40.5965,-74.1697,FLD,16:08,"Rachel Peterson, Jermaine Underwood, Robin Harris, Jerry Mayo, Erika Thompson","CLM49019, CLM49020, CLM49021",72920.56,25192.77,96166.28,17605.93,211885.53999999998
EVT4004,2023-07-01,New York,11483,40.5769,-74.1627,FLD,15:23,"Ethan Coleman, Teresa Carrillo, Daniel Gonzalez, Keith Fleming, Francisco Castaneda, Laura Johnson, Kenneth Stevens","CLM49022, CLM49023, CLM49024",184195.2,87793.44,70983.15,32447.69,375419.48000000004
EVT4004,2023-07-01,New York,10675,40.5931,-74.1505,FLD,10:11,"Glenn Vasquez, Vanessa Frost, John Miller, Michael Peters",CLM49025,431515.78,120208.47,13521.96,20902.78,586148.99
EVT4004,2023-07-01,New York,10352,40.5738,-74.1484,FLD,01:08,"Kevin Butler, Brian Mcdaniel, William Medina, Michael Price, Alexandria Dunn, Nicole Green","CLM49028, CLM49029, CLM49030",29555.14,189925.21,73546.34,8502.28,301528.97
EVT4004,2023-07-01,New York,10567,40.5659,-74.1526,FLD,17:31,"Jeffrey Grimes, Chelsey Burton, Paul Harper, Jessica Casey, Kathryn Villanueva, Cynthia Davis, Ryan Silva","CLM49031, CLM49032, CLM49033",24936.99,81380.16,65541.7,47752.31,219611.16
EVT4004,2023-07-01,New York,11033,40.5721,-74.1428,FLD,03:07,"Dustin Johnson, Timothy Murphy, Sarah Barton, Bryan Garcia, Christopher Garza","CLM49034, CLM49035",181381.71,106513.2,20744.75,41814.35,350454.00999999995
EVT4004,2023-07-01,New York,10323,40.5743,-74.1585,FLD,12:37,"Jennifer Singleton, Mark Thompson, Tara Gutierrez, April Boone","CLM49037, CLM49038, CLM49039",297248.32,29028.69,63212.26,47267.03,436756.30000000005
EVT4004,2023-07-01,New York,10595,40.589,-74.1444,FLD,23:23,"Stacey Gonzalez, Ann Ellis, Joshua Robles, Lucas Stone, Taylor Berger, Anne Contreras, Tiffany Blanchard DDS",CLM49040,230477.31,76236.86,34203.06,33362.79,374280.01999999996
EVT4004,2023-07-01,New York,10473,40.5521,-74.1319,FLD,18:10,"John Jones, Kaitlin Coleman, Angela Tran","CLM49043, CLM49044",68358.12,136307.77,73087.53,10613.72,288367.13999999996
EVT4004,2023-07-01,New York,11186,40.5843,-74.1469,FLD,07:05,"Richard Benton, Brent Brown, Miranda Aguirre, Randall Salazar",CLM49046,103819.41,93148.13,87866.15,24877.6,309711.29
EVT4004,2023-07-01,New York,10943,40.5741,-74.1442,FLD,16:27,"Emily Harmon, Dana Mueller, Michelle Novak, Denise James, Olivia Clay, Jessica Reynolds","CLM49049, CLM49050, CLM49051",50687.0,16596.04,97290.92,9071.17,173645.13000000003
EVT4004,2023-07-01,New York,11625,40.5755,-74.1422,FLD,07:36,"Philip Flowers, James Steele, Taylor Lewis, Deborah Faulkner, Stephen Bradley",CLM49052,39242.5,51990.57,51538.27,6231.82,149003.16
EVT4004,2023-07-01,New York,11478,40.5841,-74.157,FLD,14:23,"Edward Miranda, Shirley Williams, Gloria Solis, Amanda Trevino, Kevin Salas","CLM49055, CLM49056, CLM49057",241139.99,196514.79,7429.62,24080.7,469165.10000000003
